Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
1, 2, 0, 1, 39,1,0, 0.590
1, 2, 1, 2, 47,0,1, 0.000
1, 2, 2, 2, 30,1,1, 0.484
1, 2, 3, 2, 23,1,1, 0.562
1, 2, 4, 2, 49,1,0, 0.461
1, 2, 5, 1, 17,0,0, 0.000
1, 2, 6, 1, 37,0,1, 0.000
1, 2, 7, 2, 51,1,0, 0.509
1, 2, 8, 1, 34,0,1, 0.000
1, 2, 9, 2, 29,1,1, 0.943
1, 2, 10, 1, 14,1,1, 1.170
1, 2, 11, 1, 35,0,1, 0.000
1, 2, 12, 2, 52,0,1, 0.000
1, 2, 13, 1, 13,1,1, 0.542
1, 2, 14, 2, 25,1,1, 0.814
1, 2, 15, 2, 31,0,0, 0.000
1, 2, 16, 1, 22,1,1, 0.366
1, 2, 17, 2, 50,0,1, 0.000
1, 2, 18, 2, 27,1,1, 0.455
1, 2, 19, 1, 20,1,1, 0.494
1, 2, 20, 1, 18,1,1, 0.456
1, 2, 21, 2, 43,1,0, 0.481
1, 2, 22, 2, 28,1,1, 0.322
1, 2, 23, 2, 48,1,0, 0.410
1, 2, 24, 1, 15,0,0, 0.000
1, 2, 25, 1, 21,0,0, 0.000
1, 2, 26, 1, 16,1,1, 0.299
1, 2, 27, 1, 36,1,0, 0.334
1, 2, 28, 2, 46,1,0, 0.783
1, 2, 29, 2, 24,1,1, 0.316
1, 2, 30, 2, 44,1,0, 0.348
1, 2, 31, 1, 33,0,1, 0.000
1, 2, 32, 2, 32,0,0, 0.000
1, 2, 33, 1, 19,0,0, 0.000
1, 2, 34, 1, 40,0,1, 0.000
1, 2, 35, 2, 26,1,1, 0.261
1, 2, 36, 1, 42,0,1, 0.000
1, 2, 37, 2, 45,0,1, 0.000
1, 2, 38, 1, 41,0,1, 0.000
1, 2, 39, 1, 38,0,1, 0.000
5, 1, 0, 2, 24,1,1, 0.327
5, 1, 1, 1, 40,1,0, 0.812
5, 1, 2, 1, 18,1,1, 0.605
5, 1, 3, 1, 41,0,1, 0.000
5, 1, 4, 2, 23,1,1, 0.353
5, 1, 5, 2, 28,1,1, 0.532
5, 1, 6, 1, 16,1,1, 0.598
5, 1, 7, 1, 15,0,0, 0.000
5, 1, 8, 2, 30,1,1, 0.366
5, 1, 9, 2, 51,0,1, 0.000
5, 1, 10, 2, 43,1,0, 0.333
5, 1, 11, 2, 46,0,1, 0.000
5, 1, 12, 1, 17,0,0, 0.000
5, 1, 13, 2, 26,0,0, 0.000
5, 1, 14, 2, 50,0,1, 0.000
5, 1, 15, 1, 42,0,1, 0.000
5, 1, 16, 1, 21,0,0, 0.000
5, 1, 17, 2, 25,0,0, 0.000
5, 1, 18, 2, 32,0,0, 0.000
5, 1, 19, 1, 14,1,1, 0.505
5, 1, 20, 1, 20,0,0, 0.000
5, 1, 21, 2, 47,0,1, 0.000
5, 1, 22, 1, 39,0,1, 0.000
5, 1, 23, 1, 19,1,1, 0.328
5, 1, 24, 2, 29,0,0, 0.000
5, 1, 25, 2, 49,0,1, 0.000
5, 1, 26, 1, 38,1,0, 0.769
5, 1, 27, 1, 33,1,0, 0.444
5, 1, 28, 2, 44,1,0, 0.482
5, 1, 29, 1, 22,0,0, 0.000
5, 1, 30, 1, 37,1,0, 0.340
5, 1, 31, 2, 27,0,0, 0.000
5, 1, 32, 2, 52,1,0, 0.852
5, 1, 33, 2, 48,1,0, 0.365
5, 1, 34, 1, 36,0,1, 0.000
5, 1, 35, 1, 13,0,0, 0.000
5, 1, 36, 2, 45,1,0, 0.330
5, 1, 37, 2, 31,0,0, 0.000
5, 1, 38, 1, 35,0,1, 0.000
5, 1, 39, 1, 34,0,1, 0.000
0, 3, 0, 1, 19,0,0, 0.000
0, 3, 1, 2, 24,0,0, 0.000
0, 3, 2, 1, 22,1,1, 0.284
0, 3, 3, 2, 23,0,0, 0.000
0, 3, 4, 2, 28,1,1, 0.277
0, 3, 5, 2, 50,1,0, 0.465
0, 3, 6, 1, 15,0,0, 0.000
0, 3, 7, 1, 21,0,0, 0.000
0, 3, 8, 1, 39,0,1, 0.000
0, 3, 9, 1, 41,1,0, 0.316
0, 3, 10, 1, 40,0,1, 0.000
0, 3, 11, 1, 33,0,1, 0.000
0, 3, 12, 2, 32,1,1, 0.315
0, 3, 13, 2, 43,0,1, 0.000
0, 3, 14, 1, 20,0,0, 0.000
0, 3, 15, 1, 17,0,0, 0.000
0, 3, 16, 1, 13,1,1, 0.307
0, 3, 17, 2, 49,0,1, 0.000
0, 3, 18, 1, 34,0,1, 0.000
0, 3, 19, 1, 18,0,0, 0.000
0, 3, 20, 2, 46,1,0, 0.279
0, 3, 21, 2, 31,0,0, 0.000
0, 3, 22, 2, 25,1,1, 0.506
0, 3, 23, 2, 27,1,1, 0.284
0, 3, 24, 2, 48,0,1, 0.000
0, 3, 25, 1, 42,0,1, 0.000
0, 3, 26, 2, 45,0,1, 0.000
0, 3, 27, 1, 14,0,0, 0.000
0, 3, 28, 1, 35,0,1, 0.000
0, 3, 29, 2, 29,0,0, 0.000
0, 3, 30, 1, 16,0,0, 0.000
0, 3, 31, 1, 37,0,1, 0.000
0, 3, 32, 1, 38,0,1, 0.000
0, 3, 33, 2, 44,0,1, 0.000
0, 3, 34, 2, 52,0,1, 0.000
0, 3, 35, 1, 36,0,1, 0.000
0, 3, 36, 2, 47,1,0, 0.181
0, 3, 37, 2, 51,0,1, 0.000
0, 3, 38, 2, 30,0,0, 0.000
0, 3, 39, 2, 26,1,1, 0.149
4, 2, 0, 2, 26,1,1, 0.331
4, 2, 1, 2, 44,1,0, 0.321
4, 2, 2, 1, 37,0,1, 0.000
4, 2, 3, 1, 35,0,1, 0.000
4, 2, 4, 1, 41,0,1, 0.000
4, 2, 5, 1, 40,0,1, 0.000
4, 2, 6, 2, 43,0,1, 0.000
4, 2, 7, 1, 19,0,0, 0.000
4, 2, 8, 1, 38,0,1, 0.000
4, 2, 9, 2, 50,0,1, 0.000
4, 2, 10, 1, 13,0,0, 0.000
4, 2, 11, 1, 34,0,1, 0.000
4, 2, 12, 2, 28,1,1, 1.444
4, 2, 13, 2, 49,0,1, 0.000
4, 2, 14, 2, 51,0,1, 0.000
4, 2, 15, 1, 42,0,1, 0.000
4, 2, 16, 1, 15,1,1, 0.464
4, 2, 17, 1, 20,0,0, 0.000
4, 2, 18, 1, 14,0,0, 0.000
4, 2, 19, 1, 17,0,0, 0.000
4, 2, 20, 2, 31,0,0, 0.000
4, 2, 21, 2, 29,1,1, 0.447
4, 2, 22, 1, 16,0,0, 0.000
4, 2, 23, 2, 52,1,0, 0.376
4, 2, 24, 2, 24,0,0, 0.000
4, 2, 25, 2, 25,0,0, 0.000
4, 2, 26, 2, 23,1,1, 0.371
4, 2, 27, 1, 22,1,1, 0.373
4, 2, 28, 2, 30,0,0, 0.000
4, 2, 29, 2, 45,0,1, 0.000
4, 2, 30, 1, 39,0,1, 0.000
4, 2, 31, 1, 18,1,1, 0.328
4, 2, 32, 1, 36,0,1, 0.000
4, 2, 33, 1, 21,0,0, 0.000
4, 2, 34, 1, 33,0,1, 0.000
4, 2, 35, 2, 47,0,1, 0.000
4, 2, 36, 2, 27,1,1, 0.377
4, 2, 37, 2, 32,0,0, 0.000
4, 2, 38, 2, 48,0,1, 0.000
4, 2, 39, 2, 46,0,1, 0.000
3, 3, 0, 1, 36,1,0, 0.499
3, 3, 1, 2, 28,1,1, 0.450
3, 3, 2, 2, 27,0,0, 0.000
3, 3, 3, 2, 24,1,1, 0.280
3, 3, 4, 2, 45,0,1, 0.000
3, 3, 5, 2, 44,0,1, 0.000
3, 3, 6, 1, 19,0,0, 0.000
3, 3, 7, 1, 42,1,0, 0.478
3, 3, 8, 2, 50,0,1, 0.000
3, 3, 9, 1, 39,0,1, 0.000
3, 3, 10, 1, 14,0,0, 0.000
3, 3, 11, 1, 41,0,1, 0.000
3, 3, 12, 2, 47,0,1, 0.000
3, 3, 13, 1, 15,0,0, 0.000
3, 3, 14, 1, 33,0,1, 0.000
3, 3, 15, 2, 30,0,0, 0.000
3, 3, 16, 2, 25,0,0, 0.000
3, 3, 17, 2, 52,0,1, 0.000
3, 3, 18, 1, 16,1,1, 0.381
3, 3, 19, 2, 49,1,0, 0.274
3, 3, 20, 1, 18,1,1, 0.316
3, 3, 21, 2, 46,1,0, 0.571
3, 3, 22, 2, 26,0,0, 0.000
3, 3, 23, 2, 23,1,1, 0.250
3, 3, 24, 1, 13,1,1, 0.354
3, 3, 25, 1, 21,0,0, 0.000
3, 3, 26, 1, 35,0,1, 0.000
3, 3, 27, 2, 51,0,1, 0.000
3, 3, 28, 2, 43,0,1, 0.000
3, 3, 29, 2, 29,0,0, 0.000
3, 3, 30, 1, 37,0,1, 0.000
3, 3, 31, 1, 22,0,0, 0.000
3, 3, 32, 1, 17,0,0, 0.000
3, 3, 33, 2, 31,0,0, 0.000
3, 3, 34, 1, 20,1,1, 0.289
3, 3, 35, 1, 38,0,1, 0.000
3, 3, 36, 1, 40,0,1, 0.000
3, 3, 37, 2, 48,0,1, 0.000
3, 3, 38, 1, 34,0,1, 0.000
3, 3, 39, 2, 32,0,0, 0.000
2, 1, 0, 1, 38,0,1, 0.000
2, 1, 1, 1, 14,1,1, 0.450
2, 1, 2, 1, 37,0,1, 0.000
2, 1, 3, 2, 23,0,0, 0.000
2, 1, 4, 1, 20,1,1, 0.343
2, 1, 5, 1, 15,1,1, 0.351
2, 1, 6, 1, 40,0,1, 0.000
2, 1, 7, 2, 27,0,0, 0.000
2, 1, 8, 1, 42,0,1, 0.000
2, 1, 9, 2, 43,0,1, 0.000
2, 1, 10, 1, 19,0,0, 0.000
2, 1, 11, 1, 21,0,0, 0.000
2, 1, 12, 2, 51,0,1, 0.000
2, 1, 13, 2, 50,1,0, 0.378
2, 1, 14, 1, 35,0,1, 0.000
2, 1, 15, 2, 49,0,1, 0.000
2, 1, 16, 2, 30,1,1, 0.284
2, 1, 17, 2, 32,0,0, 0.000
2, 1, 18, 1, 36,0,1, 0.000
2, 1, 19, 1, 17,1,1, 0.488
2, 1, 20, 2, 46,1,0, 0.256
2, 1, 21, 1, 39,0,1, 0.000
2, 1, 22, 1, 18,0,0, 0.000
2, 1, 23, 2, 44,0,1, 0.000
2, 1, 24, 2, 31,1,1, 0.322
2, 1, 25, 2, 29,0,0, 0.000
2, 1, 26, 1, 16,1,1, 0.338
2, 1, 27, 2, 52,0,1, 0.000
2, 1, 28, 2, 24,0,0, 0.000
2, 1, 29, 2, 28,0,0, 0.000
2, 1, 30, 1, 22,1,1, 0.298
2, 1, 31, 2, 48,0,1, 0.000
2, 1, 32, 2, 26,0,0, 0.000
2, 1, 33, 2, 45,0,1, 0.000
2, 1, 34, 2, 47,0,1, 0.000
2, 1, 35, 1, 13,0,0, 0.000
2, 1, 36, 2, 25,1,1, 0.264
2, 1, 37, 1, 41,0,1, 0.000
2, 1, 38, 1, 34,0,1, 0.000
2, 1, 39, 1, 33,0,1, 0.000
